赌气|27.8454
我只|27.8394
叹|27.8298
认真|27.7511
就要|27.7467
又将|27.7123
婆子道|27.7032
为什么不|27.6847
这不是|27.6653
早起|27.649
听如此说|27.6391
俗|27.6372
王爷|27.6356
打算|27.6177
死的|27.6003
我知道|27.5364
一会|27.5062
放下|27.4988
总不|27.497
交与|27.4954
这些事|27.4913
或有|27.4716
说了一遍|27.4584
道士|27.4527
并不是|27.4299
有话|27.3863
尤氏笑道|27.3546
系|27.3545
妹子|27.3421
往那里去|27.3302
肯|27.3255
虽说|27.32
十个|27.3014
忙说|27.2959
等语|27.2659
两日|27.2463
望|27.2093
并没|27.2065
无事|27.1919
头上|27.1868
省得|27.1805
便宜|27.0786
若有|27.0749
笑说道|27.072
去后|27.0613
蒋玉菡|27.0455
名字|27.0442
明白了|26.9936
点点头儿|26.992
即刻|26.9629
混说|26.9506
不料|26.946
愁|26.9146
又不敢|26.9123
看见了|26.903
你去|26.8935
你这|26.8767
索性|26.8685
角门|26.86
还有什么|26.8257
意思|26.8052
菩萨|26.8027
开门|26.8001
拉了|26.7875
虽有|26.7834
行礼|26.7635
辛苦|26.7431
金荣|26.7202
可惜|26.7125
在屋里|26.6908
倒也|26.6707
便和|26.6606
倒好|26.654
样|26.6259
自为|26.6245
了好些|26.6095
自从|26.6056
怨不得|26.592
你不|26.5756
不及|26.5708
呆呆的|26.5695
点头道|26.558
这么说|26.5485
公子|26.5165
哭了|26.5044
曾|26.4315
越性|26.4272
让我|26.422
来说|26.4205
王|26.4175
就说|26.41
派了|26.4039
吓|26.398
任|26.3973
大哭起来|26.394
女子|26.3872
宁府|26.3626
你倒|26.3545
三个人|26.3451
来往|26.3319
跑了|26.3069
回明|26.2897
吃了饭|26.2679
有一|26.2614
幸亏|26.2473
闲话|26.2467
尤三姐|26.2166
只在|26.2099
倒要|26.1978
在里头|26.1903
那和尚|26.1864
在内|26.1863
相|26.1421
倪二|26.1408
孝敬|26.1393
由不得|26.0979
见人|26.0968
生得|26.0912
编|26.0761
做了|26.0742
儿的|26.0503
说明|26.0491
再来|26.0409
我这里|26.038
一一的|25.9978
来瞧|25.9876
办事|25.9207
眼睛|25.9207
扶|25.9182
那人道|25.8942
偶然|25.889
问问|25.8395
一面又|25.8082
怪|25.8004
见贾母|25.7985
忙着|25.7978
这几日|25.787
故意|25.7656
你先|25.7446
林黛玉道|25.7362
何苦来|25.7216
生的|25.7094
几两银子|25.7032
各色|25.6773
嘴|25.6092
一半|25.5945
所以我|25.5374
鲍二|25.5076
问了|25.4924
便起身|25.4746
福|25.4729
的主意|25.4648
大喜|25.4442
劝他|25.439
还得|25.4161
早有|25.4154
安歇|25.389
乃是|25.3728
恰好|25.3712
都笑起来|25.3703
因而|25.3643
你怎么|25.3576
两个婆子|25.3357
虽不|25.3123
说的是|25.3013
二叔|25.2973
日后|25.2866
海棠|25.2757
便往|25.2731
过去了|25.2387
潇湘馆|25.2298
这两日|25.2238
今见|25.2209
笑嘻嘻的|25.2141
宝钗等|25.2134
记得|25.2018
这也是|25.1953
众人笑道|25.1882
不同|25.1426
使得|25.1362
一路|25.1242
奉|25.1008
热|25.0923
纵|25.0891
卖|25.0802
却也|25.0458
旧|25.0403
偏又|25.0377
顽笑|25.0027
什么意思|24.9848
进京|24.9828
问我|24.9799
贾政笑道|24.9693
王善保家|24.966
似|24.952
笑话|24.9329
一辈子|24.9292
进了|24.9181
穿着|24.9166
掷|24.9031
了半日|24.897
替你|24.8792
神仙|24.8702
地|24.8397
意欲|24.8345
这病|24.8175
站住|24.8059
站|24.7929
这孩子|24.7853
口里|24.7831
‘|24.7802
出来的|24.7524
此事|24.7473
作主|24.7318
也是有的|24.7269
半|24.7121
我们姑娘|24.6919
此刻|24.6911
秋桐|24.6893
只听见|24.6858
城|24.6243
道是|24.6139
一块|24.5991
变|24.5935
如今我|24.5442
这有什么|24.5049
烧|24.492
我原|24.4904
板儿|24.4643
府|24.4422
帐|24.4229
我告诉你|24.4182
陪笑道|24.3889
作诗|24.3785
笑问道|24.3747
才刚|24.3744
