怪不得|74.2013
一年|74.1699
佳蕙道|74.0323
毛半仙道|74.0323
紫英道|74.0241
又不好|73.9897
秦氏道|73.9805
真真|73.9714
听见说|73.9601
提|73.8552
饭|73.8254
翠墨|73.8065
对|73.7897
紫鹃笑道|73.7027
明白了|73.6434
不是什么大病|73.5979
也不敢|73.5887
知县道|73.5272
有了|73.4976
之物|73.4199
痕|73.273
一语未完|73.2352
从古至今|73.2054
写了|72.9867
泪如雨下|72.9469
竟是|72.7455
一家子|72.7095
打发人|72.6227
也不知道|72.6218
好歹|72.598
这么大年纪|72.5448
工夫|72.5287
偏生|72.3601
生日|72.3062
拿了|72.2606
锄药|72.2318
他父亲|72.2197
笑问道|71.9921
有什么事|71.9843
分|71.9572
花自芳的女人|71.9029
怪道|71.8545
不知端详|71.7975
垂手侍立|71.785
想道|71.7222
五|71.6804
小螺|71.6779
这也容易|71.6769
碧痕|71.5585
秦氏笑道|71.5152
好孩子|71.5073
不敢惊动|71.4915
亲戚|71.4142
家的|71.3637
一席话|71.343
诧异|71.306
定|71.2457
大正月里|71.2392
而|71.2278
说的满屋里|71.2169
赶|71.1511
贾蓉道|71.118
见他这般|71.0932
如此说|70.961
这个容易|70.9439
晚上|70.885
问长问短|70.8086
妆|70.7962
还说|70.7914
要走|70.754
越|70.7245
莺儿道|70.7008
睡觉|70.6815
为什么不|70.6738
若说|70.6265
坐了|70.4698
忙说|70.3369
那仙女道|70.2799
我们姑娘|70.2388
成|70.1796
喊道|70.0136
络绎不绝|69.7078
周瑞|69.6524
忙忙的|69.5523
王善保家的|69.4324
喝了一口|69.3954
仍|69.1384
你放心|69.0746
凤姐儿听了|68.9173
身|68.8269
还不|68.4729
一顿|68.4189
周瑞的干儿子|68.4046
有一个|68.1622
刚|68.1399
胡思乱想|68.1363
又笑道|68.1238
含泪说道|68.0907
叹了口气|68.0635
一场|68.038
不承望|67.9853
プ漱已毕|67.9284
堪羡优伶有福|67.9284
圣上称奇|67.9284
汉宫春晓|67.9284
福善祸淫|67.9284
蒙恩感激|67.9284
转过牌坊|67.9284
倚财仗势|67.9284
略觉安顿|67.9284
海棠春睡图|67.9284
疯疯癫癫|67.9284
恃强凌弱|67.9284
尚未酬报耳|67.9284
声|67.9173
鲍二家的|67.8467
不懂|67.8432
那里肯依|67.8389
来的|67.8288
多少|67.8177
贾菖|67.7696
宝玉忙道|67.6941
哼了一声|67.6923
我知道|67.6346
房中|67.6306
强|67.607
那里去了|67.5267
就有|67.5131
越想越气|67.4289
闲话|67.4028
耶律雄奴|67.3929
林|67.3818
看他|67.2687
躺在炕上|67.2538
